Order ID,Order Date,Shipping Date,Shipping Mode,Customer ID,Customer Name,Segment,City,State,Country,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost
IN-2024-DK132257-42311,3/11/2024,5/11/2024,First Class,DK-132257,Dean Katz,Corporate,Maryborough,Queensland,Australia,TEC-CO-3695,"Canon Ink, Digital",Technology,Copiers,264,2,0.1,44,78
IN-2024-KF162857-42115,21/4/2024,25/4/2024,Standard Class,KF-162857,Karen Ferguson,Home Office,Sydney,New South Wales,Australia,TEC-AC-5873,"SanDisk Memory Card, Erganomic",Technology,Accessories,793,8,0.1,-8,78
IN-2024-AM107057-42047,12/2/2024,14/2/2024,Second Class,AM-107057,Anne McFarland,Consumer,Brisbane,Queensland,Australia,FUR-BO-5762,"Safco Classic Bookcase, Pine",Furniture,Bookcases,1186,3,0.1,-39,77
ID-2024-HA1490592-42287,10/10/2024,14/10/2024,Standard Class,HA-1490592,Helen Abelman,Consumer,Gisborne,Gisborne,New Zealand,TEC-AC-5134,"Logitech Router, Bluetooth",Technology,Accessories,593,6,0.6,-875,75
ID-2024-AF108707-42363,25/12/2024,29/12/2024,Standard Class,AF-108707,Art Ferguson,Consumer,Albany,Western Australia,Australia,FUR-BO-4858,"Ikea Floating Shelf Set, Pine",Furniture,Bookcases,772,5,0.1,-51,75
IN-2024-PF191657-42164,9/6/2024,9/6/2024,Same Day,PF-191657,Philip Fox,Consumer,Hobart,Tasmania,Australia,OFF-ST-4260,"Fellowes File Cart, Wire Frame",Office Supplies,Storage,327,4,0.4,5,75
IN-2024-CD119807-42333,25/11/2024,29/11/2024,Standard Class,CD-119807,Carol Darley,Consumer,Sydney,New South Wales,Australia,OFF-ST-4080,"Eldon Lockers, Single Width",Office Supplies,Storage,890,5,0.1,79,75
ID-2024-DB1355592-42026,22/1/2024,22/1/2024,Same Day,DB-1355592,Dorothy Badders,Corporate,Manukau City,Auckland,New Zealand,OFF-AP-4959,"KitchenAid Microwave, White",Office Supplies,Appliances,370,2,0.4,-74,74
IN-2024-LL168407-42252,5/9/2024,11/9/2024,Standard Class,LL-168407,Lauren Leatherbury,Consumer,Geelong,Victoria,Australia,FUR-BO-5761,"Safco Classic Bookcase, Mobile",Furniture,Bookcases,793,2,0.1,8,72
IN-2024-SW202457-42251,4/9/2024,5/9/2024,First Class,SW-202457,Scot Wooten,Consumer,Melbourne,Victoria,Australia,FUR-BO-3628,"Bush Corner Shelving, Metal",Furniture,Bookcases,444,4,0.1,153,72
ID-2024-GP1474092-42313,5/11/2024,7/11/2024,First Class,GP-1474092,Guy Phonely,Corporate,Manukau City,Auckland,New Zealand,TEC-PH-3815,"Cisco Speaker Phone, Cordless",Technology,Phones,339,4,0.4,-62,72
ID-2024-MF176657-42128,4/5/2024,11/5/2024,Standard Class,MF-176657,Maureen Fritzler,Corporate,Gold Coast,Queensland,Australia,TEC-PH-5268,"Motorola Smart Phone, Full Size",Technology,Phones,772,2,0.4,-25,72
IN-2024-BW110657-42319,11/11/2024,16/11/2024,Second Class,BW-110657,Barry Weirich,Consumer,Townsville,Queensland,Australia,TEC-AC-5874,"SanDisk Memory Card, Programmable",Technology,Accessories,717,7,0.1,-79,70
IN-2024-JO151457-42300,23/10/2024,26/10/2024,Second Class,JO-151457,Jack O'Briant,Corporate,Brisbane,Queensland,Australia,FUR-BO-5966,"Sauder Library with Doors, Metal",Furniture,Bookcases,696,2,0.1,247,70
IN-2024-JC153407-42283,6/10/2024,6/10/2024,Same Day,JC-153407,Jasper Cacioppo,Consumer,Rockhampton,Queensland,Australia,TEC-CO-3600,"Brother Ink, Digital",Technology,Copiers,793,6,0.1,343,69
IN-2024-CB125357-42327,19/11/2024,24/11/2024,Standard Class,CB-125357,Claudia Bergmann,Corporate,Gold Coast,Queensland,Australia,FUR-CH-4530,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,1713,4,0.1,228,69
IN-2024-HZ1495092-42223,7/8/2024,9/8/2024,Second Class,HZ-1495092,Henia Zydlo,Consumer,Manukau City,Auckland,New Zealand,TEC-CO-3605,"Brother Personal Copier, Digital",Technology,Copiers,342,4,0.4,-57,68
IN-2024-KB165857-42117,23/4/2024,25/4/2024,First Class,KB-165857,Ken Black,Corporate,Brisbane,Queensland,Australia,TEC-AC-4158,"Enermax Keyboard, USB",Technology,Accessories,451,6,0.1,75,68
ID-2024-PP189557-42161,6/6/2024,10/6/2024,Standard Class,PP-189557,Paul Prost,Home Office,Coffs Harbour,New South Wales,Australia,FUR-BO-4850,"Ikea Classic Bookcase, Pine",Furniture,Bookcases,743,2,0.1,-66,67
IN-2024-RK193007-42242,26/8/2024,30/8/2024,Standard Class,RK-193007,Ralph Kennedy,Consumer,Newcastle,New South Wales,Australia,FUR-CH-4682,"Hon Rocking Chair, Black",Furniture,Chairs,346,3,0.1,49,66
IN-2024-DB133607-42179,24/6/2024,29/6/2024,Standard Class,DB-133607,Dennis Bolton,Home Office,Gold Coast,Queensland,Australia,TEC-PH-5259,"Motorola Office Telephone, Cordless",Technology,Phones,402,6,0.1,53,66
IN-2024-EG139007-42110,16/4/2024,21/4/2024,Standard Class,EG-139007,Emily Grady,Consumer,Melbourne,Victoria,Australia,TEC-CO-5995,"Sharp Fax and Copier, High-Speed",Technology,Copiers,750,5,0.1,-33,66
ID-2024-BD117257-42122,28/4/2024,3/5/2024,Standard Class,BD-117257,Bruce Degenhardt,Consumer,Adelaide,South Australia,Australia,TEC-MA-5514,"Okidata Receipt Printer, Durable",Technology,Machines,553,5,0.1,-18,65
IN-2024-AB102557-42179,24/6/2024,30/6/2024,Standard Class,AB-102557,Alejandro Ballentine,Home Office,Bundaberg,Queensland,Australia,TEC-CO-3695,"Canon Ink, Digital",Technology,Copiers,528,4,0.1,88,65
ID-2024-TZ214457-42042,7/2/2024,11/2/2024,Second Class,TZ-214457,Tom Zandusky,Corporate,Canberra,Australian Capital Territory,Australia,FUR-BO-5786,"Safco Library with Doors, Mobile",Furniture,Bookcases,706,3,0.4,-117,65
IN-2024-BO113507-42230,14/8/2024,18/8/2024,Second Class,BO-113507,Bill Overfelt,Corporate,Kwinana,Western Australia,Australia,FUR-BO-5967,"Sauder Library with Doors, Mobile",Furniture,Bookcases,702,2,0.1,179,64
IN-2024-BP112307-42297,20/10/2024,26/10/2024,Standard Class,BP-112307,Benjamin Patterson,Consumer,Newcastle,New South Wales,Australia,TEC-CO-6012,"Sharp Wireless Fax, Laser",Technology,Copiers,640,2,0.1,234,64
IN-2024-BW110657-42319,11/11/2024,16/11/2024,Second Class,BW-110657,Barry Weirich,Consumer,Townsville,Queensland,Australia,OFF-ST-6263,"Tenex Lockers, Single Width",Office Supplies,Storage,551,3,0.1,24,63
IN-2024-BE113357-42273,26/9/2024,29/9/2024,Second Class,BE-113357,Bill Eplett,Home Office,Albany,Western Australia,Australia,FUR-CH-4683,"Hon Rocking Chair, Red",Furniture,Chairs,587,5,0.1,189,63
ID-2024-AR105707-42290,13/10/2024,18/10/2024,Standard Class,AR-105707,Anemone Ratner,Consumer,Perth,Western Australia,Australia,TEC-CO-6001,"Sharp Ink, Color",Technology,Copiers,339,3,0.1,0,61
IN-2024-IG150857-42305,28/10/2024,4/11/2024,Standard Class,IG-150857,Ivan Gibson,Consumer,Sydney,New South Wales,Australia,FUR-CH-4682,"Hon Rocking Chair, Black",Furniture,Chairs,1038,9,0.1,149,61
IN-2024-PN187757-42139,15/5/2024,18/5/2024,First Class,PN-187757,Parhena Norris,Home Office,Canberra,Australian Capital Territory,Australia,TEC-AC-5224,"Memorex Router, Erganomic",Technology,Accessories,488,2,0,180,61
ID-2024-HM148607-42243,27/8/2024,1/9/2024,Standard Class,HM-148607,Harry Marie,Corporate,Hobart,Tasmania,Australia,FUR-BO-3640,"Bush Library with Doors, Mobile",Furniture,Bookcases,880,4,0.4,44,61
IN-2024-GD145907-42151,27/5/2024,31/5/2024,Second Class,GD-145907,Giulietta Dortch,Corporate,Sydney,New South Wales,Australia,FUR-BO-3907,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,762,7,0.1,288,60
IN-2024-PL189257-42152,28/5/2024,3/6/2024,Standard Class,PL-189257,Paul Lucas,Home Office,Bendigo,Victoria,Australia,TEC-CO-3697,"Canon Ink, Laser",Technology,Copiers,662,5,0.1,264,60
IN-2024-CK125957-42241,25/8/2024,29/8/2024,Standard Class,CK-125957,Clytie Kelty,Consumer,Mandurah,Western Australia,Australia,FUR-BO-3903,"Dania Library with Doors, Pine",Furniture,Bookcases,982,3,0.1,87,60
ID-2024-HJ148757-42229,13/8/2024,18/8/2024,Standard Class,HJ-148757,Heather Jas,Home Office,Canberra,Australian Capital Territory,Australia,FUR-TA-3772,"Chromcraft Round Table, with Bottom Storage",Furniture,Tables,560,3,0.6,-210,60
IN-2024-KD164957-42286,9/10/2024,13/10/2024,Standard Class,KD-164957,Keith Dawkins,Corporate,Brisbane,Queensland,Australia,TEC-CO-6002,"Sharp Ink, Digital",Technology,Copiers,1116,10,0.1,37,60
ID-2024-CG125207-42341,3/12/2024,5/12/2024,Second Class,CG-125207,Claire Gute,Consumer,Darwin,Northern Territory,Australia,OFF-AP-4970,"KitchenAid Toaster, Silver",Office Supplies,Appliances,464,6,0.1,98,60
ID-2024-TB214007-42344,6/12/2024,12/12/2024,Standard Class,TB-214007,Tom Boeckenhauer,Consumer,Caloundra,Queensland,Australia,FUR-CH-4654,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,1654,4,0.1,165,59
IN-2024-ME173207-42361,23/12/2024,30/12/2024,Standard Class,ME-173207,Maria Etezadi,Home Office,Griffith,New South Wales,Australia,FUR-FU-3047,"Advantus Photo Frame, Black",Furniture,Furnishings,381,8,0.1,139,58
ID-2024-LC169607-42290,13/10/2024,17/10/2024,Standard Class,LC-169607,Lindsay Castell,Home Office,Gold Coast,Queensland,Australia,OFF-AP-3571,"Breville Microwave, Red",Office Supplies,Appliances,724,4,0.4,-84,58
ID-2024-BE114557-42242,26/8/2024,28/8/2024,First Class,BE-114557,Brad Eason,Home Office,Gold Coast,Queensland,Australia,TEC-PH-5247,"Motorola Audio Dock, Full Size",Technology,Phones,209,2,0.4,-55,57
ID-2024-ST205307-42336,28/11/2024,5/12/2024,Standard Class,ST-205307,Shui Tom,Consumer,Bundaberg,Queensland,Australia,TEC-AC-5121,"Logitech Memory Card, Bluetooth",Technology,Accessories,372,4,0.1,16,57
ID-2024-DK133757-42284,7/10/2024,12/10/2024,Second Class,DK-133757,Dennis Kane,Consumer,Newcastle,New South Wales,Australia,FUR-FU-4034,"Eldon Clock, Black",Furniture,Furnishings,457,9,0.1,121,57
ID-2024-EN137807-42312,4/11/2024,9/11/2024,Second Class,EN-137807,Edward Nazzal,Consumer,Cairns,Queensland,Australia,TEC-CO-3694,"Canon Ink, Color",Technology,Copiers,356,4,0.4,-124,57
ID-2024-AG1030092-42132,8/5/2024,12/5/2024,Standard Class,AG-1030092,Aleksandra Gannaway,Corporate,Auckland,Auckland,New Zealand,FUR-BO-3647,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,449,6,0.4,-30,57
IN-2024-BF1097592-42334,26/11/2024,29/11/2024,Second Class,BF-1097592,Barbara Fisher,Corporate,Auckland,Auckland,New Zealand,FUR-TA-5056,"Lesro Computer Table, with Bottom Storage",Furniture,Tables,516,2,0.4,-155,56
IN-2024-LR170357-42313,5/11/2024,5/11/2024,Same Day,LR-170357,Lisa Ryan,Corporate,Perth,Western Australia,Australia,OFF-AP-4503,"Hamilton Beach Refrigerator, Silver",Office Supplies,Appliances,450,1,0.1,150,56
ID-2024-RB193307-42228,12/8/2024,14/8/2024,Second Class,RB-193307,Randy Bradley,Consumer,Perth,Western Australia,Australia,FUR-CH-4546,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,397,3,0.1,70,56
IN-2024-SZ200357-42311,3/11/2024,6/11/2024,First Class,SZ-200357,Sam Zeldin,Home Office,Sydney,New South Wales,Australia,TEC-CO-4580,"Hewlett Ink, Digital",Technology,Copiers,800,6,0.1,266,56
ID-2024-BP1105092-42006,2/1/2024,3/1/2024,First Class,BP-1105092,Barry Pond,Corporate,Manukau City,Auckland,New Zealand,TEC-AC-3403,"Belkin Router, Erganomic",Technology,Accessories,307,2,0.4,-118,56
IN-2024-JH158207-42140,16/5/2024,18/5/2024,Second Class,JH-158207,John Huston,Consumer,Melbourne,Victoria,Australia,TEC-AC-4164,"Enermax Memory Card, Erganomic",Technology,Accessories,201,2,0.1,71,55
IN-2024-SS202307-42298,21/10/2024,27/10/2024,Standard Class,SS-201407,Saphhira Shifley,Corporate,Melbourne,Victoria,Australia,TEC-CO-3595,"Brother Fax Machine, Color",Technology,Copiers,1151,4,0.1,25,55
ID-2024-ON187157-42140,16/5/2024,23/5/2024,Standard Class,ON-187157,Odella Nelson,Corporate,Melbourne,Victoria,Australia,FUR-TA-5068,"Lesro Training Table, Fully Assembled",Furniture,Tables,945,5,0.3,-351,55
IN-2024-DB132107-42353,15/12/2024,16/12/2024,First Class,DB-132107,Dean Braden,Consumer,Bendigo,Victoria,Australia,FUR-FU-3942,"Deflect-O Frame, Durable",Furniture,Furnishings,481,5,0.1,176,55
IN-2024-JD158957-42271,24/9/2024,28/9/2024,Standard Class,JD-158957,Jonathan Doherty,Corporate,Newcastle,New South Wales,Australia,FUR-CH-5373,"Novimex Chairmat, Set of Two",Furniture,Chairs,351,6,0,129,55
ID-2024-HK148907-42046,11/2/2024,15/2/2024,Standard Class,HK-148907,Heather Kirkland,Corporate,Darwin,Northern Territory,Australia,FUR-TA-3356,"Barricks Wood Table, Adjustable Height",Furniture,Tables,363,1,0.3,-98,54
IN-2024-DN1369092-42329,21/11/2024,27/11/2024,Standard Class,DN-1369092,Duane Noonan,Consumer,Palmerston North,Manawatu-Wanganui,New Zealand,TEC-AC-4188,"Enermax Router, USB",Technology,Accessories,517,2,0,149,54
IN-2024-MR175457-42244,28/8/2024,2/9/2024,Second Class,MR-175457,Mathew Reese,Home Office,Griffith,New South Wales,Australia,TEC-CO-4568,"Hewlett Copy Machine, Color",Technology,Copiers,707,3,0.1,78,53
IN-2024-DB133607-42179,24/6/2024,29/6/2024,Standard Class,DB-133607,Dennis Bolton,Home Office,Gold Coast,Queensland,Australia,OFF-ST-5703,"Rogers Lockers, Wire Frame",Office Supplies,Storage,379,2,0.1,25,53
ID-2024-LC169607-42290,13/10/2024,17/10/2024,Standard Class,LC-169607,Lindsay Castell,Home Office,Gold Coast,Queensland,Australia,TEC-CO-3686,"Canon Fax Machine, Color",Technology,Copiers,383,2,0.4,-134,53
IN-2024-PO188507-42062,27/2/2024,3/3/2024,Standard Class,PO-188507,Patrick O'Brill,Consumer,Wagga Wagga,New South Wales,Australia,TEC-CO-3706,"Canon Personal Copier, Laser",Technology,Copiers,385,3,0.1,68,53
ID-2024-LR170357-42315,7/11/2024,13/11/2024,Standard Class,LR-170357,Lisa Ryan,Corporate,Perth,Western Australia,Australia,TEC-CO-5997,"Sharp Fax Machine, Color",Technology,Copiers,534,2,0.1,-53,52
ID-2024-JD160607-42147,23/5/2024,25/5/2024,First Class,JD-160607,Julia Dunbar,Consumer,Brisbane,Queensland,Australia,OFF-AP-4719,"Hoover Blender, Black",Office Supplies,Appliances,260,3,0.1,-8,52
ID-2024-KC166757-42068,5/3/2024,10/3/2024,Standard Class,KC-166757,Kimberly Carter,Corporate,Gold Coast,Queensland,Australia,TEC-CO-5991,"Sharp Copy Machine, High-Speed",Technology,Copiers,861,4,0.1,-95,51
IN-2024-EJ137207-42314,6/11/2024,10/11/2024,Second Class,EJ-137207,Ed Jacobs,Consumer,Brisbane,Queensland,Australia,FUR-CH-5373,"Novimex Chairmat, Set of Two",Furniture,Chairs,369,7,0.1,110,51
IN-2024-DP133907-42160,5/6/2024,12/6/2024,Standard Class,DP-133907,Dennis Pardue,Home Office,Melbourne,Victoria,Australia,FUR-TA-4645,"Hon Conference Table, Adjustable Height",Furniture,Tables,646,1,0.3,-55,51
IN-2024-GD145907-42151,27/5/2024,31/5/2024,Second Class,GD-145907,Giulietta Dortch,Corporate,Sydney,New South Wales,Australia,TEC-CO-6009,"Sharp Wireless Fax, Color",Technology,Copiers,643,2,0.1,-50,51
ID-2024-RR193157-42307,30/10/2024,4/11/2024,Standard Class,RR-193157,Ralph Ritter,Consumer,Newcastle,New South Wales,Australia,FUR-BO-4863,"Ikea Library with Doors, Traditional",Furniture,Bookcases,654,2,0.1,-50,51
ID-2024-MG178757-42166,11/6/2024,17/6/2024,Standard Class,MG-178757,Michael Grace,Home Office,Gladstone,Queensland,Australia,TEC-MA-5572,"Panasonic Printer, Red",Technology,Machines,711,3,0.1,-79,51
IN-2024-PL189257-42152,28/5/2024,3/6/2024,Standard Class,PL-189257,Paul Lucas,Home Office,Bendigo,Victoria,Australia,TEC-AC-5896,"SanDisk Router, Programmable",Technology,Accessories,464,2,0.1,41,50
IN-2024-EG139007-42110,16/4/2024,21/4/2024,Standard Class,EG-139007,Emily Grady,Consumer,Melbourne,Victoria,Australia,TEC-MA-5017,"Konica Printer, Wireless",Technology,Machines,1687,7,0.1,674,50
IN-2024-LS1724592-42105,11/4/2024,13/4/2024,Second Class,LS-1724592,Lynn Smith,Consumer,Invercargill,Southland,New Zealand,OFF-ST-4269,"Fellowes Lockers, Wire Frame",Office Supplies,Storage,412,2,0,132,50
ID-2024-BE114557-42242,26/8/2024,28/8/2024,First Class,BE-114557,Brad Eason,Home Office,Gold Coast,Queensland,Australia,FUR-CH-5793,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs,329,4,0.4,-126,49
ID-2024-EM139607-42367,29/12/2024,4/1/2016,Standard Class,EM-139607,Eric Murdock,Consumer,Brisbane,Queensland,Australia,FUR-CH-4547,"Harbour Creations Rocking Chair, Set of Two",Furniture,Chairs,1612,12,0.1,-143,49
ID-2024-GH144107-42308,31/10/2024,4/11/2024,Standard Class,GH-144107,Gary Hansen,Home Office,Adelaide,South Australia,Australia,FUR-BO-3640,"Bush Library with Doors, Mobile",Furniture,Bookcases,660,2,0.1,242,49
ID-2024-TB214007-42322,14/11/2024,16/11/2024,First Class,TB-214007,Tom Boeckenhauer,Consumer,Toowoomba,Queensland,Australia,TEC-AC-3391,"Belkin Memory Card, USB",Technology,Accessories,207,2,0.1,-16,49
IN-2024-PF191657-42087,24/3/2024,29/3/2024,Standard Class,PF-191657,Philip Fox,Consumer,Brisbane,Queensland,Australia,FUR-FU-5723,"Rubbermaid Door Stop, Black",Furniture,Furnishings,433,11,0.1,28,48
ID-2024-FW1439592-42232,16/8/2024,21/8/2024,Standard Class,FW-1439592,Fred Wasserman,Corporate,Manukau City,Auckland,New Zealand,FUR-BO-4845,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,695,8,0.4,-301,48
IN-2024-SV203657-42282,5/10/2024,11/10/2024,Standard Class,SV-203657,Seth Vernon,Consumer,Sunbury,Victoria,Australia,TEC-MA-4212,"Epson Receipt Printer, Wireless",Technology,Machines,526,5,0.1,81,47
ID-2024-LT171107-42045,10/2/2024,14/2/2024,Second Class,LT-171107,Liz Thompson,Consumer,Perth,Western Australia,Australia,TEC-MA-5008,"Konica Inkjet, Wireless",Technology,Machines,1128,4,0.1,62,47
IN-2024-PF1922592-42283,6/10/2024,11/10/2024,Standard Class,PF-1922592,Phillip Flathmann,Consumer,Upper Hutt,Wellington,New Zealand,FUR-CH-4557,"Harbour Creations Steel Folding Chair, Adjustable",Furniture,Chairs,803,8,0,345,47
ID-2024-PP189557-42306,29/10/2024,5/11/2024,Standard Class,PP-189557,Paul Prost,Home Office,Canberra,Australian Capital Territory,Australia,TEC-PH-5272,"Motorola Speaker Phone, VoIP",Technology,Phones,701,9,0.4,-257,47
ID-2024-RS194207-42213,28/7/2024,31/7/2024,Second Class,RS-194207,Ricardo Sperren,Corporate,Torquay,Queensland,Australia,FUR-BO-5969,"Sauder Library with Doors, Traditional",Furniture,Bookcases,465,2,0.4,-255,46
ID-2024-TZ214457-42242,26/8/2024,29/8/2024,First Class,TZ-214457,Tom Zandusky,Corporate,Bendigo,Victoria,Australia,FUR-BO-3898,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,274,4,0.6,-158,46
IN-2024-LH171557-42237,21/8/2024,25/8/2024,Standard Class,LH-171557,Logan Haushalter,Consumer,Wollongong,New South Wales,Australia,TEC-MA-6136,"StarTech Card Printer, Durable",Technology,Machines,736,5,0.1,8,46
IN-2024-KN164507-42005,1/1/2024,5/1/2024,Standard Class,KN-164507,Kean Nguyen,Corporate,Melbourne,Victoria,Australia,TEC-MA-5008,"Konica Inkjet, Wireless",Technology,Machines,846,3,0.1,46,46
IN-2024-KH163307-42165,10/6/2024,14/6/2024,Standard Class,KH-163307,Katharine Harms,Corporate,Dubbo,New South Wales,Australia,TEC-CO-4576,"Hewlett Fax Machine, Digital",Technology,Copiers,862,3,0.1,277,45
IN-2024-CJ118757-42172,17/6/2024,21/6/2024,Standard Class,CJ-118757,Carl Jackson,Corporate,Brisbane,Queensland,Australia,TEC-PH-5273,"Motorola Speaker Phone, with Caller ID",Technology,Phones,350,3,0.1,66,45
IN-2024-PR188807-42123,29/4/2024,1/5/2024,First Class,PR-188807,Patrick Ryan,Consumer,Perth,Western Australia,Australia,OFF-AR-6107,"Stanley Canvas, Fluorescent",Office Supplies,Art,228,5,0.1,40,45
IN-2024-GK1462092-42294,17/10/2024,20/10/2024,Second Class,GK-1462092,Grace Kelly,Corporate,Napier,Hawke's Bay,New Zealand,FUR-TA-3413,"Bevis Coffee Table, Adjustable Height",Furniture,Tables,320,1,0,32,45
IN-2024-DW135407-42078,15/3/2024,19/3/2024,Standard Class,DW-135407,Don Weiss,Consumer,Geelong,Victoria,Australia,TEC-MA-6154,"StarTech Receipt Printer, Wireless",Technology,Machines,298,3,0.1,43,44
IN-2024-CL118907-42146,22/5/2024,24/5/2024,First Class,CL-118907,Carl Ludwig,Consumer,Brisbane,Queensland,Australia,OFF-PA-3986,"Eaton Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,221,5,0.1,19,44
IN-2024-GR145607-42026,22/1/2024,23/1/2024,First Class,GR-145607,Georgia Rosenberg,Corporate,Melbourne,Victoria,Australia,TEC-CO-3600,"Brother Ink, Digital",Technology,Copiers,264,2,0.1,114,44
IN-2024-RE194057-42341,3/12/2024,9/12/2024,Standard Class,RE-194057,Ricardo Emerson,Consumer,Mandurah,Western Australia,Australia,FUR-CH-5449,"Office Star Rocking Chair, Set of Two",Furniture,Chairs,901,7,0.1,100,44
IN-2024-EH1412592-42217,1/8/2024,2/8/2024,First Class,EH-1412592,Eugene Hildebrand,Home Office,Tauranga,Bay of Plenty,New Zealand,FUR-BO-3640,"Bush Library with Doors, Mobile",Furniture,Bookcases,366,1,0,157,43
ID-2024-BO114257-42364,26/12/2024,30/12/2024,Second Class,BO-114257,Bobby Odegard,Consumer,Toowoomba,Queensland,Australia,TEC-CO-4573,"Hewlett Fax and Copier, High-Speed",Technology,Copiers,229,2,0.4,-7,43
ID-2024-EN137807-42312,4/11/2024,9/11/2024,Second Class,EN-137807,Edward Nazzal,Consumer,Cairns,Queensland,Australia,TEC-MA-5003,"Konica Card Printer, Red",Technology,Machines,206,2,0.4,-27,43
ID-2024-SV209357-42172,17/6/2024,22/6/2024,Standard Class,SV-209357,Susan Vittorini,Consumer,Gold Coast,Queensland,Australia,FUR-CH-4697,"Hon Steel Folding Chair, Adjustable",Furniture,Chairs,226,3,0.1,98,43
